id_final,filename,class,train_test_final,xmin,ymin,xmax,ymax,height,width
215,AWCJPXGD/AWCJPXGD_f000045.jpg,Horse,train,109.37372013649998,54.5,219.5,288.3505338078,360,640
216,AWGWQYYQ/AWGWQYYQ_f000135.jpg,Yak,train,168.33497703259997,101.81684994190002,207.29750831699997,221.91513557820002,360,640
217,AWGWQYYQ/AWGWQYYQ_f000136.jpg,Yak,train,168.33497703259997,101.81684994190002,207.29750831699997,221.91513557820002,360,640
218,AWGWQYYQ/AWGWQYYQ_f000137.jpg,Yak,train,168.33497703259997,101.81684994190002,207.29750831699997,221.91513557820002,360,640
219,AXAZTAQA/AXAZTAQA_f000010.jpg,Quokka,train,231.75333333329996,140.4052132701,394.59333333329994,242.6279618385,360,640
220,AXJALUDX/AXJALUDX_f000018.jpg,Leopard,train,15.31175863850001,196.48015321970004,222.910692797,352.7940015147001,360,640
221,AXJALUDX/AXJALUDX_f000019.jpg,Leopard,train,15.31175863850001,196.48015321970004,222.910692797,352.7940015147001,360,640
222,AXQNBRAC/AXQNBRAC_f000039.jpg,Tamandua,train,353.4717391304,202.5,499.4282608696,291.5,360,640
223,AXQNBRAC/AXQNBRAC_f000040.jpg,Tamandua,train,353.4717391304,202.5,499.4282608696,291.5,360,640
224,AXQNBRAC/AXQNBRAC_f000041.jpg,Tamandua,train,353.4717391304,202.5,500.4282607793,298.5,360,640
225,AXQNBRAC/AXQNBRAC_f000042.jpg,Tamandua,train,353.4717391304,202.5,500.4282607793,298.5,360,640
226,AXQNBRAC/AXQNBRAC_f000043.jpg,Tamandua,train,353.4717391304,202.5,500.4282607793,298.5,360,640
227,AXZDBXGD/AXZDBXGD_f000033.jpg,Horse,train,284.3713927617,168.140494526,577.1086364431,320.9609838926,360,640
228,AXZDBXGD/AXZDBXGD_f000034.jpg,Horse,train,299.3713927617,176.140494526,606.1086364431,335.9609838926,360,640
229,AXZDBXGD/AXZDBXGD_f000035.jpg,Horse,train,299.3713927617,172.140494526,617.1086364431,323.6758249628,360,640
230,AXZDBXGD/AXZDBXGD_f000036.jpg,Horse,train,340.3713966716999,178.140494526,617.1086364430998,325.8242356648,360,640
231,AXZDBXGD/AXZDBXGD_f000037.jpg,Horse,train,355.37138742109994,183.14049545849997,617.1086364430998,331.82423651249997,360,640
232,AYJBKXGD/AYJBKXGD_f000014.jpg,Echina,train,145.34320815539996,141.9414746337,340.56059945979996,282.8309045384,360,640
233,AYJBKXGD/AYJBKXGD_f000015.jpg,Horse,train,145.34320815539996,141.9414746337,337.56059945979996,282.8309045384,360,640
234,AYJBKXGD/AYJBKXGD_f000016.jpg,Horse,train,135.34320815539996,138.9414746337,329.56059945979996,282.8309045384,360,640
235,AYJBKXGD/AYJBKXGD_f000017.jpg,Horse,train,129.34320815539996,141.9414746337,324.56059945979996,275.8309045384,360,640
236,AYJBKXGD/AYJBKXGD_f000018.jpg,Horse,train,131.7551074689,141.9414746337,316.5605994598,283.8309038602,360,640
237,AYJBKXGD/AYJBKXGD_f000019.jpg,Horse,train,121.7551050848,143.9414746337,309.5605994598,280.8309045384,360,640
238,AZKGTXGD/AZKGTXGD_f000007.jpg,Kangaroo,train,381.7260869565,268.5,455.0739130435,303.5,360,640
239,AZKGTXGD/AZKGTXGD_f000008.jpg,Kangaroo,train,381.7260869565,268.5,455.0739130435,303.5,360,640
240,AZKGTXGD/AZKGTXGD_f000009.jpg,Kangaroo,train,381.7260869565,268.5,455.0739130435,303.5,360,640
241,BAAOFDFC/BAAOFDFC_f000079.jpg,Remiz Pendulinus Bird,train,303.07040486720007,168.55761294359996,598.6572356724,345.6462482413999,360,640
242,BAAOFDFC/BAAOFDFC_f000080.jpg,Cow,train,293.07040486720007,168.55761294359996,598.6572356724,345.6462482413999,360,640
243,BAAOFDFC/BAAOFDFC_f000081.jpg,Cow,train,279.8333740234,163.5,606.0555419922,351.5,360,640
244,BAAOFDFC/BAAOFDFC_f000083.jpg,Cow,train,269.07040486719995,163.55761294359996,591.0843582774999,351.6462482413999,360,640
245,BAAOFDFC/BAAOFDFC_f000084.jpg,Cow,train,262.7085754553,163.55761294359996,584.7225288657,351.6462482413999,360,640
246,BAHNJKEW/BAHNJKEW_f000010.jpg,Stoat,train,15.462788875799994,195.5352734923,129.1775035905,272.5717391304,360,640
247,BAHNJKEW/BAHNJKEW_f000012.jpg,Stoat,train,15.462788875799987,180.5282608696,236.9095834965,272.5717391304,360,640
248,BAHNJKEW/BAHNJKEW_f000013.jpg,Stoat,train,11.5,200.5,260.5,266.5,360,640
249,BAHNJKEW/BAHNJKEW_f000014.jpg,Stoat,train,15.462788875800001,208.5413510986,258.9095855946,272.5717391304,360,640
250,BAOYKDMV/BAOYKDMV_f000221.jpg,Babirusa,train,312.281982105,271.8077159244,526.6989618195,345.7967666684,360,640
251,BAXZJDSU/BAXZJDSU_f000031.jpg,Alpaca,train,193.9085573063,151.0503397896,345.7736956534,220.4907432658,360,640
252,BAZYYKEW/BAZYYKEW_f000032.jpg,Giraffe,train,162.35532227819996,21.959339489599984,377.44227879999994,290.5,360,640
253,BAZYYKEW/BAZYYKEW_f000033.jpg,Giraffe,train,162.35532227819996,21.959339489599984,377.44227879999994,290.5,360,640
254,BAZYYKEW/BAZYYKEW_f000034.jpg,Giraffe,train,162.35532227819996,21.959339489599984,377.44227879999994,290.5,360,640
255,BAZYYKEW/BAZYYKEW_f000035.jpg,Giraffe,train,162.35532227819996,21.959339489599984,377.44227879999994,290.5,360,640
256,BAZYYKEW/BAZYYKEW_f000036.jpg,Giraffe,train,162.35532227819996,21.959339489599984,377.44227879999994,290.5,360,640
257,BBQBHCCX/BBQBHCCX_f000096.jpg,Elk,train,131.9133333333,71.3056872038,403.98,314.2867298578,360,640
258,BBVMTBQT/BBVMTBQT_f000038.jpg,Otter,train,183.603988604,118.9284897025,223.7951307951,189.6241418764,360,640
259,BBVMTBQT/BBVMTBQT_f000039.jpg,Otter,train,168.7962962963,118.92105263160002,212.8333333333,185.68421052630003,360,640
260,BBVMTBQT/BBVMTBQT_f000040.jpg,Otter,train,158.6039879909,118.9284897025,213.3755503756,182.6241418764,360,640
261,BBVMTBQT/BBVMTBQT_f000041.jpg,Otter,train,152.1526957444,118.9284897025,213.3755503756,182.7904421185,360,640
262,BBVMTBQT/BBVMTBQT_f000042.jpg,Otter,train,138.1566718875,118.9284897025,213.3755503756,185.3346117298,360,640
263,BBVMTBQT/BBVMTBQT_f000043.jpg,Otter,train,134.1566718875,138.9284897025,178.3900955609,182.3346117298,360,640
264,BCEVVENW/BCEVVENW_f000035.jpg,Warthog,train,104.6066666667,5.618483412300009,395.02,317.6990521327,360,640
265,BCEVVENW/BCEVVENW_f000036.jpg,Warthog,train,104.6066666667,5.618483412300009,395.02,317.6990521327,360,640
266,BCEVVENW/BCEVVENW_f000037.jpg,Warthog,train,104.6066666667,5.618483412300009,395.02,317.6990521327,360,640
267,BCNECXGD/BCNECXGD_f000037.jpg,Horse,train,246.13547753310002,66.61743772239998,421.2267142982,347.9697508897,360,640
268,BCNECXGD/BCNECXGD_f000038.jpg,Horse,train,217.13547753310002,87.61743772239998,421.2267142982,347.9697508897,360,640
269,BCNECXGD/BCNECXGD_f000039.jpg,Horse,train,245.13547753310002,77.61743772239998,421.2267142982,347.9697508897,360,640
270,BCNECXGD/BCNECXGD_f000040.jpg,Horse,train,245.13547753310002,77.61743772239998,421.2267142982,347.9697508897,360,640
271,BCNECXGD/BCNECXGD_f000041.jpg,Horse,train,245.13547753310002,77.61743772239998,421.2267142982,347.9697508897,360,640
272,BCNECXGD/BCNECXGD_f000042.jpg,Horse,train,251.13547753310002,91.61743772239998,421.2267142982,347.9697508897,360,640
273,BCRSGFFP/BCRSGFFP_f000047.jpg,Otter,train,394.1565118814,153.5963883289,601.9575756326,213.6398665898,360,640
274,BCRSGFFP/BCRSGFFP_f000048.jpg,Otter,train,394.1565118814,153.5963883289,601.9575756326,213.6398665898,360,640
275,BCRSGFFP/BCRSGFFP_f000049.jpg,Otter,train,394.1565118814,153.5963883289,601.9575756326,210.5140901923,360,640
276,BCRSGFFP/BCRSGFFP_f000050.jpg,Otter,train,378.1565118814,153.5963883289,590.9575766816,212.5140901923,360,640
277,BCRSGFFP/BCRSGFFP_f000051.jpg,Otter,train,370.1565118814,155.5963883289,579.9575756326,212.5140901923,360,640
278,BDPCQXGD/BDPCQXGD_f000032.jpg,Horse,train,108.75434782609999,89.5,185.14565217389998,135.5,360,640
279,BDPCQXGD/BDPCQXGD_f000033.jpg,Horse,train,108.75434782609999,89.5,185.14565217389998,135.5,360,640
280,BDPCQXGD/BDPCQXGD_f000034.jpg,Horse,train,108.75434782609999,89.5,185.14565217389998,135.5,360,640
281,BDRBLXGD/BDRBLXGD_f000030.jpg,Horse,train,23.86794801719998,22.417394586400007,492.4090909091,261.0409252669,360,640
282,BDRBLXGD/BDRBLXGD_f000031.jpg,Horse,train,23.86794801719998,22.417394586400007,490.4090909091,248.0409252669,360,640
283,BDRBLXGD/BDRBLXGD_f000032.jpg,Horse,train,23.86794801719998,22.417394586400007,493.409090623,257.0409252669,360,640
284,BDRBLXGD/BDRBLXGD_f000033.jpg,Horse,train,23.86794801719998,22.417394586400007,507.409090623,257.0409252669,360,640
285,BDRBLXGD/BDRBLXGD_f000034.jpg,Horse,train,23.86794801719998,22.417394586400007,509.409090623,257.0409252669,360,640
286,BDTRTUPH/BDTRTUPH_f000043.jpg,Chamois Goat Antelope,train,470.8724677933,93.6081460954,500.3654370482,129.7604994405,360,640
287,BDTRTUPH/BDTRTUPH_f000044.jpg,Chamois Goat Antelope,train,470.8724677933,93.6081460954,500.3654370482,129.7604994405,360,640
288,BDTRTUPH/BDTRTUPH_f000045.jpg,Chamois Goat Antelope,train,470.8724677933,93.6081460954,500.3654370482,129.7604994405,360,640
289,BDTRTUPH/BDTRTUPH_f000046.jpg,Chamois Goat Antelope,train,470.8724677933,93.6081460954,500.3654370482,129.7604994405,360,640
290,BDTRTUPH/BDTRTUPH_f000047.jpg,Chamois Goat Antelope,train,470.8724677933,93.6081460954,500.3654370482,129.7604994405,360,640
291,BDZOOUDX/BDZOOUDX_f000006.jpg,Donkey,train,15.816239316199983,154.5,327.5,271.962006079,360,640
292,BDZOOUDX/BDZOOUDX_f000007.jpg,Cheetah,train,15.816239316199983,163.48176291790003,289.4145299145,276.3389057751,360,640
293,BDZOOUDX/BDZOOUDX_f000008.jpg,Cheetah,train,15.816239316199983,162.04711246199997,289.4145299145,276.3389057751,360,640
294,BDZOOUDX/BDZOOUDX_f000009.jpg,Cheetah,train,15.803047997199997,160.32027223469998,289.1648370898,275.92896788689995,360,640
295,BEGCQNPL/BEGCQNPL_f000021.jpg,Grey Langur,train,435.50000066760003,164.5,481.4999997139001,327.5,360,640
296,BEGCQNPL/BEGCQNPL_f000022.jpg,Lion,train,435.50000066760003,164.5,481.4999997139001,327.5,360,640
297,BEGCQNPL/BEGCQNPL_f000023.jpg,Lion,train,437.5,164.5,481.5,327.5,360,640
298,BEGCQNPL/BEGCQNPL_f000024.jpg,Lion,train,437.5,164.5,477.5,327.5,360,640
299,BEGCQNPL/BEGCQNPL_f000025.jpg,Lion,train,437.5,164.5,477.5,327.5,360,640
300,BEGCQNPL/BEGCQNPL_f000026.jpg,Lion,train,437.5,164.5,477.5,327.5,360,640
301,BERFBXGD/BERFBXGD_f000042.jpg,Horse,train,304.4853430398,119.56003403989999,569.0021549949,253.212207953,360,640
302,BERFBXGD/BERFBXGD_f000043.jpg,Horse,train,300.63727330130007,127.56003403989999,569.0021549949001,242.21220795299996,360,640
303,BERFBXGD/BERFBXGD_f000044.jpg,Horse,train,301.4853430398,122.56003403990002,569.0021549949,242.3861209964,360,640
304,BERFBXGD/BERFBXGD_f000045.jpg,Horse,train,301.4853430398,122.56003403990002,569.0021549949,243.3861209117,360,640
305,BERFBXGD/BERFBXGD_f000046.jpg,Horse,train,302.4853431350999,119.56003403989999,569.0021549948999,232.21703887079997,360,640
306,BERFBXGD/BERFBXGD_f000047.jpg,Horse,train,304.5,114.5,531.5,217.5,360,640
307,BFGQKGCS/BFGQKGCS_f000096.jpg,Elephant,train,309.1783575569,157.5,326.3723407419,198.5,360,640
308,BFGQKGCS/BFGQKGCS_f000097.jpg,Elephant,train,309.1783575569,157.5,326.3723407419,198.5,360,640
309,BFGQKGCS/BFGQKGCS_f000098.jpg,Elephant,train,309.1783575569,157.5,326.3723407419,198.5,360,640
310,BFGQKGCS/BFGQKGCS_f000099.jpg,Elephant,train,308.5,157.5,324.8213774484,195.5000002543,360,640
311,BFGQKGCS/BFGQKGCS_f000100.jpg,Elephant,train,309.1783575569,157.5,324.8213774484,198.5,360,640
312,BFXSPDSN/BFXSPDSN_f000010.jpg,Ostrich,train,142.44934143869997,198.39802305219996,409.35883147589993,270.2489130435,360,640
313,BFXSPDSN/BFXSPDSN_f000011.jpg,Jaculus Jaculus,train,142.44934143869997,196.90108695649997,417.35883147589993,270.2489130435,360,640
314,BFXSPDSN/BFXSPDSN_f000012.jpg,Jaculus Jaculus,train,150.5,197.0,417.5,270.5,360,640
315,BGBCRFFP/BGBCRFFP_f000013.jpg,Maroon Macaque,train,210.2352564848,295.8179440048,294.9469464489,331.7791188592,360,640
316,BGBCRFFP/BGBCRFFP_f000015.jpg,Maroon Macaque,train,210.2352564848,295.8179440048,294.9469464489,331.7791188592,360,640
317,BGBCRFFP/BGBCRFFP_f000016.jpg,Maroon Macaque,train,210.2352564848,295.8179440048,291.1233766364,331.7791188592,360,640
318,BGBCRFFP/BGBCRFFP_f000017.jpg,Maroon Macaque,train,210.2352564848,295.8179440048,291.1233766364,331.7791188592,360,640
319,BGCSHUPH/BGCSHUPH_f000037.jpg,Chamois Goat Antelope,train,47.48306916429999,125.60783895190002,354.3721181556,247.7345870749,360,640
320,BGCSHUPH/BGCSHUPH_f000038.jpg,Chamois Goat Antelope,train,47.5,125.5,354.5,285.5,360,640
321,BGCSHUPH/BGCSHUPH_f000039.jpg,Chamois Goat Antelope,train,47.48306916429999,125.60783895190002,354.3721181556,282.7737450317,360,640
322,BGCSHUPH/BGCSHUPH_f000040.jpg,Chamois Goat Antelope,train,47.48306916429999,129.4240929573,358.1892153395,282.7737450317,360,640
323,BGCSHUPH/BGCSHUPH_f000041.jpg,Chamois Goat Antelope,train,47.48306916429999,130.6961781745,355.644484038,282.7737450317,360,640
324,BGCSHUPH/BGCSHUPH_f000042.jpg,Chamois Goat Antelope,train,47.48306916429999,130.6961781745,352.4673070999,254.1352104562,360,640
325,BGJJAIWJ/BGJJAIWJ_f000138.jpg,Reindeer,train,326.7618974641,130.41964421159997,417.5227795336,229.09879935159998,360,640
326,BGJJAIWJ/BGJJAIWJ_f000139.jpg,Reindeer,train,326.7618974641,130.41964421159997,417.5227795336,229.09879935159998,360,640
327,BGSWRXEN/BGSWRXEN_f000030.jpg,Lynx,train,438.9943673969,132.8273676135,552.153575011,177.8627615202,360,640
328,BGWLXICI/BGWLXICI_f000171.jpg,Cheetah,train,319.2184772927001,92.77282465039998,463.8790141882001,218.0149661694,360,640
329,BGWLXICI/BGWLXICI_f000172.jpg,Cheetah,train,309.13575663999995,94.13548870179999,461.4867549668999,220.14212296389996,360,640
330,BGWLXICI/BGWLXICI_f000173.jpg,Cheetah,train,309.21847729269996,94.08485645790002,469.69673816229994,210.01496699980004,360,640
331,BGWLXICI/BGWLXICI_f000174.jpg,Cheetah,train,299.0395508514,94.7728246504,476.0585671881,202.9608686452,360,640
332,BGWLXICI/BGWLXICI_f000175.jpg,Cheetah,train,296.49481924099996,94.7728246504,482.42039621399994,209.3212926734,360,640
333,BHOBWXGD/BHOBWXGD_f000030.jpg,Horse,train,372.3192907554,35.5,481.5801603206,322.346975089,360,640
334,BHOBWXGD/BHOBWXGD_f000031.jpg,Horse,train,372.3192907554,4.3434163700999875,487.8410298859,322.346975089,360,640
335,BHOBWXGD/BHOBWXGD_f000032.jpg,Horse,train,372.3192907554,36.5,479.5801603206,322.346975089,360,640
336,BHOBWXGD/BHOBWXGD_f000033.jpg,Horse,train,372.3192907554,36.5,479.5801603206,322.346975089,360,640
337,BHOBWXGD/BHOBWXGD_f000034.jpg,Horse,train,372.3192907554,36.5,479.5801603206,322.346975089,360,640
338,BHOBWXGD/BHOBWXGD_f000035.jpg,Horse,train,372.31929075539995,36.5,480.48925122969996,322.346975089,360,640
339,BHOBWXGD/BHOBWXGD_f000039.jpg,Horse,train,150.10490546309998,82.5,373.0614272022,336.4395017794,360,640
340,BHOBWXGD/BHOBWXGD_f000040.jpg,Horse,train,150.10490546309998,82.5,373.0614272022,336.4395017794,360,640
341,BHOBWXGD/BHOBWXGD_f000041.jpg,Horse,train,157.10490546309998,82.5,373.0614272022,336.4395017794,360,640
342,BHOBWXGD/BHOBWXGD_f000042.jpg,Horse,train,157.10490546309998,82.5,373.0614272022,336.4395017794,360,640
343,BHOBWXGD/BHOBWXGD_f000043.jpg,Horse,train,157.10490546309998,82.5,373.0614272022,336.4395017794,360,640
344,BHOBWXGD/BHOBWXGD_f000044.jpg,Horse,train,157.10490546309998,81.08007041140002,373.0614272022,336.4395017794,360,640
345,BHSKSPPV/BHSKSPPV_f000095.jpg,Mule Deer,train,239.43333333329997,140.40521327010003,271.7133331944,183.76540284360001,360,640
346,BHSKSPPV/BHSKSPPV_f000096.jpg,Mule Deer,train,239.43333333330003,140.40521327010003,270.0066666667001,183.76540284360001,360,640
347,BHSKSPPV/BHSKSPPV_f000097.jpg,Mule Deer,train,239.43333333330003,140.40521327010003,270.0066666667001,183.76540284360001,360,640
348,BHYFNSMJ/BHYFNSMJ_f000072.jpg,Marshbuck,train,354.49530882549993,70.59692581849998,606.0942082822,262.3130095436,360,640
349,BHYFNSMJ/BHYFNSMJ_f000073.jpg,Marshbuck,train,354.2018708359001,70.59692581849998,605.3493272317,249.2716872295,360,640
350,BHYFNSMJ/BHYFNSMJ_f000074.jpg,Marshbuck,train,354.49530882549993,70.59692581849998,606.0942082822,249.2716872295,360,640
351,BHYFNSMJ/BHYFNSMJ_f000075.jpg,Marshbuck,train,354.49530882549993,70.59692581849998,606.0942082822,249.2716872295,360,640
352,BHYFNSMJ/BHYFNSMJ_f000076.jpg,Marshbuck,train,354.49530882549993,70.59692581849998,606.0942082822,249.2716872295,360,640
353,BKSQZFFP/BKSQZFFP_f000034.jpg,Maroon Macaque,train,506.06673619199995,228.02854552080004,540.8766212629998,249.18714843760003,360,640
354,BKSQZFFP/BKSQZFFP_f000035.jpg,Maroon Macaque,train,506.06673619199995,228.0285455208,540.8766212629998,249.3849931065,360,640
355,BKSQZFFP/BKSQZFFP_f000036.jpg,Maroon Macaque,train,506.06673619199995,228.0285455208,540.8766212629998,249.3849931065,360,640
356,BKSQZFFP/BKSQZFFP_f000037.jpg,Maroon Macaque,train,506.06673619199995,228.0285455208,540.8766212629998,249.3849931065,360,640
357,BKSQZFFP/BKSQZFFP_f000038.jpg,Maroon Macaque,train,506.06673619199995,228.0285455208,540.8766212629998,249.3849931065,360,640
358,BKZESXGD/BKZESXGD_f000053.jpg,Horse,train,229.5,170.57780548630004,508.5,355.69750623440007,360,640
359,BKZESXGD/BKZESXGD_f000054.jpg,Horse,train,229.5,170.57780548630004,508.5,355.69750623440007,360,640
360,BKZESXGD/BKZESXGD_f000055.jpg,Horse,train,229.5,170.57780548630004,508.5,355.69750623440007,360,640
361,BKZSLUDX/BKZSLUDX_f000106.jpg,African Oryx,train,435.0698206677,305.0169227818001,449.8438316553,319.4686312269001,360,640
362,BKZSLUDX/BKZSLUDX_f000107.jpg,African Oryx,train,435.0698206677,305.0169227818001,449.8438316553,319.4686312269001,360,640
363,BKZSLUDX/BKZSLUDX_f000108.jpg,African Oryx,train,435.0698206677,305.0169227818001,449.8438316553,319.4686312269001,360,640
364,BKZWMUDX/BKZWMUDX_f000021.jpg,Elephant,train,352.77350427349995,54.117021276600006,541.0384615384999,165.8221884498,360,640
365,BKZWMUDX/BKZWMUDX_f000022.jpg,Elephant,train,352.77350427349995,54.117021276600006,541.0384615384999,165.8221884498,360,640
366,BKZWMUDX/BKZWMUDX_f000023.jpg,Elephant,train,352.77350427349995,54.117021276600006,541.0384615384999,165.8221884498,360,640
367,BLXHYXGD/BLXHYXGD_f000043.jpg,Horse,train,285.69203868370005,76.5,577.9874828124,351.5,360,640
368,BLXHYXGD/BLXHYXGD_f000044.jpg,Horse,train,285.69203868370005,76.5,577.9874828124,351.5,360,640
369,BLXHYXGD/BLXHYXGD_f000045.jpg,Horse,train,310.69203868370005,76.5,577.9874828124,352.5,360,640
370,BMBRTUDX/BMBRTUDX_f000001.jpg,Cheetah,train,68.68018196989999,178.8160787293,202.7224959275,222.8241400168,360,640
371,BMBRTUDX/BMBRTUDX_f000002.jpg,Cheetah,train,68.68018196989999,178.8160787293,202.7224959275,222.8241400168,360,640
372,BMBRTUDX/BMBRTUDX_f000003.jpg,Cheetah,train,82.49668286899998,177.6487650099,210.0606570182,249.9188886594,360,640
373,BOHCBZOX/BOHCBZOX_f000105.jpg,Brown Hare,train,279.54,112.2535545024,409.9533333333,265.6611374408,360,640
374,BOSWEIMN/BOSWEIMN_f000032.jpg,Malayan Sun Bear,train,289.0813810532,6.647121098300005,351.6016324022,167.5213100198,360,640
375,BOSWEIMN/BOSWEIMN_f000033.jpg,Malayan Sun Bear,train,289.0813810532,6.647121098300005,351.6016324022,167.5213100198,360,640
376,BOSWEIMN/BOSWEIMN_f000034.jpg,Malayan Sun Bear,train,289.0813810532,6.647121098300005,351.6016324022,167.5213100198,360,640
377,BOSWEIMN/BOSWEIMN_f000035.jpg,Malayan Sun Bear,train,289.0813810532,6.647121098300005,351.6016324022,167.5213100198,360,640
378,BOSWEIMN/BOSWEIMN_f000036.jpg,Malayan Sun Bear,train,289.0813810532,6.647121098300005,351.6016324022,167.5213100198,360,640
379,BOXVUXGD/BOXVUXGD_f000042.jpg,Horse,train,212.123246493,6.905693950199975,321.4238476954,280.0693950178,360,640
380,BOXVUXGD/BOXVUXGD_f000043.jpg,Horse,train,212.123246493,6.905693950199975,321.4238476954,280.0693950178,360,640
381,BOXVUXGD/BOXVUXGD_f000044.jpg,Horse,train,212.123246493,6.905693950199975,321.4238476954,280.0693950178,360,640
382,BOXVUXGD/BOXVUXGD_f000045.jpg,Horse,train,212.123246493,6.905693950199975,321.4238476954,280.0693950178,360,640
383,BOXVUXGD/BOXVUXGD_f000046.jpg,Horse,train,212.123246493,6.905693950199975,321.4238476954,280.0693950178,360,640
384,BOXVUXGD/BOXVUXGD_f000047.jpg,Horse,train,212.123246493,6.905693950199975,321.4238476954,280.0693950178,360,640
385,BOZZEXGD/BOZZEXGD_f000016.jpg,Kangaroo,train,378.33044291580006,164.1093919233,572.0093114682002,267.4137397493,360,640
386,BOZZEXGD/BOZZEXGD_f000017.jpg,Kangaroo,train,380.33044291580006,164.1093919233,572.0093114682002,267.4137397493,360,640
387,BOZZEXGD/BOZZEXGD_f000018.jpg,Kangaroo,train,380.33044291580006,164.1093919233,572.0093114682002,267.4137397493,360,640
388,BOZZEXGD/BOZZEXGD_f000019.jpg,Kangaroo,train,380.33044291580006,164.1093919233,572.0093114682002,267.4137397493,360,640
389,BOZZEXGD/BOZZEXGD_f000020.jpg,Kangaroo,train,380.33044291580006,164.1093919233,572.0093114682002,267.4137397493,360,640
390,BOZZEXGD/BOZZEXGD_f000021.jpg,Kangaroo,train,380.33044291580006,164.1093919233,572.0093114682002,267.4137397493,360,640
391,BPFSIUUF/BPFSIUUF_f000014.jpg,Impala,train,146.41999999999996,175.3815165877,540.9115628148,343.462068935,360,640
392,BPFSIUUF/BPFSIUUF_f000015.jpg,Impala,train,149.84015999999997,162.57317894929997,544.3248958704,335.7843443718,360,640
393,BPFSIUUF/BPFSIUUF_f000016.jpg,Impala,train,154.95333326390002,160.8791469194,544.3248958704,335.7843443718,360,640
394,BPTKRLOH/BPTKRLOH_f000044.jpg,Guinea Pig,train,520.6259294807,142.349344591,535.9398273475,182.1220084686,360,640
395,BQJEYNPL/BQJEYNPL_f000038.jpg,Squirrel,train,222.647851727,146.5,491.8753159225,255.5,360,640
396,BQJEYNPL/BQJEYNPL_f000039.jpg,Squirrel,train,222.5,146.5,491.5,255.5,360,640
397,BQJEYNPL/BQJEYNPL_f000040.jpg,Squirrel,train,222.647851727,146.5,491.8753159225,255.5,360,640
398,BQJEYNPL/BQJEYNPL_f000041.jpg,Squirrel,train,222.647851727,146.5,491.8753159225,255.5,360,640
399,BQJEYNPL/BQJEYNPL_f000042.jpg,Squirrel,train,179.38741435129998,146.5,491.8753159225,255.5,360,640
400,BQJEYNPL/BQJEYNPL_f000043.jpg,Squirrel,train,200.38741435129998,168.5,495.8753159225,255.5,360,640
401,BRVGVXGD/BRVGVXGD_f000000.jpg,Kangaroo,train,350.4754339597,95.49999946930001,449.502004008,244.8333333333,360,640
402,BRVGVXGD/BRVGVXGD_f000001.jpg,Kangaroo,train,350.4754339597,95.49999946930001,449.502004008,244.8333333333,360,640
